2024-11-27-1751 20 2 7
2024-11-27-1752 40 4 15
2024-11-27-1753 20 2 0
2024-11-27-1754 20 2 20
2024-11-27-1755 40 4 0
2024-11-27-1756 20 2 3
2024-11-27-1757 20 2 0
2024-11-27-1758 20 2 10
2024-11-27-1759 20 2 9
2024-11-27-1760 40 4 9
2024-11-27-1761 40 4 17
2024-11-27-1762 20 2 3
2024-11-27-1763 40 4 6
2024-11-27-1764 20 2 9
2024-11-27-1765 20 2 18
2024-11-27-1766 40 4 0
2024-11-27-1767 20 2 0
2024-11-27-1768 40 4 6
2024-11-27-1769 20 2 9
2024-11-27-1770 20 2 20
2024-11-27-1771 40 4 18
2024-11-27-1772 40 4 20
2024-11-27-1773 20 2 10
2024-11-27-1774 20 2 15
2024-11-27-1775 40 4 10
2024-11-27-1776 40 4 0
2024-11-27-1777 40 4 7
2024-11-27-1778 20 2 17
2024-11-27-1779 20 2 0
2024-11-27-1780 40 4 6
2024-11-27-1781 40 4 21
2024-11-27-1782 20 2 19
2024-11-27-1783 20 2 3
2024-11-27-1784 20 2 8
2024-11-27-1785 20 2 0
2024-11-27-1786 20 2 2
2024-11-27-1787 40 4 17
2024-11-27-1788 40 4 12
2024-11-27-1789 20 2 18
2024-11-27-1790 40 4 0
2024-11-27-1791 40 4 3
2024-11-27-1792 20 2 4
2024-11-27-1793 40 4 6
2024-11-27-1794 20 2 3
2024-11-27-1795 20 2 15
2024-11-27-1796 40 4 7
2024-11-27-1797 20 2 8
2024-11-27-1798 40 4 18
2024-11-27-1799 40 4 14
2024-11-27-1800 40 4 22
2024-11-27-1801 40 4 2
2024-11-27-1802 20 2 8
2024-11-27-1803 20 2 2
2024-11-27-1804 20 2 16
2024-11-27-1805 20 2 1
2024-11-27-1806 40 4 22
2024-11-27-1807 20 2 6
2024-11-27-1808 40 4 14
2024-11-27-1809 40 4 22
2024-11-27-1810 20 2 11
2024-11-27-1811 40 4 16
2024-11-27-1812 20 2 5
2024-11-27-1813 20 2 13
2024-11-27-1814 40 4 1
2024-11-27-1815 40 4 12
2024-11-27-1816 40 4 6
2024-11-27-1817 40 4 13
2024-11-27-1818 20 2 12
2024-11-27-1819 20 2 19
2024-11-27-1820 20 2 18
2024-11-27-1821 20 2 7
2024-11-27-1822 20 2 5
2024-11-27-1823 20 2 5
2024-11-27-1824 20 2 1
2024-11-27-1825 20 2 15
2024-11-27-1826 40 4 2
2024-11-27-1827 40 4 16
2024-11-27-1828 20 2 4
2024-11-27-1829 40 4 7
2024-11-27-1830 40 4 1
2024-11-27-1831 40 4 6
2024-11-27-1832 40 4 12
2024-11-27-1833 40 4 3
2024-11-27-1834 20 2 11
2024-11-27-1835 40 4 16
2024-11-27-1836 20 2 9
2024-11-27-1837 40 4 2
2024-11-27-1838 40 4 13
2024-11-27-1839 40 4 16
2024-11-27-1840 40 4 11
2024-11-27-1841 40 4 12
2024-11-27-1842 40 4 0
2024-11-27-1843 20 2 9
2024-11-27-1844 40 4 21
2024-11-27-1845 40 4 18
2024-11-27-1846 20 2 15
2024-11-27-1847 20 2 20
2024-11-27-1848 20 2 4
2024-11-27-1849 20 2 3
2024-11-27-1850 40 4 22
2024-11-27-1851 20 2 2
2024-11-27-1852 40 4 20
2024-11-27-1853 20 2 19
2024-11-27-1854 20 2 5
2024-11-27-1855 20 2 5
2024-11-27-1856 40 4 21
2024-11-27-1857 40 4 12
2024-11-27-1858 20 2 1
2024-11-27-1859 40 4 13
2024-11-27-1860 40 4 1
2024-11-27-1861 20 2 9
2024-11-27-1862 20 2 4
2024-11-27-1863 40 4 21
2024-11-27-1864 40 4 17
2024-11-27-1865 20 2 12
2024-11-27-1866 40 4 18
2024-11-27-1867 20 2 8
2024-11-27-1868 40 4 20
2024-11-27-1869 40 4 11
2024-11-27-1870 20 2 12
2024-11-27-1871 20 2 10
2024-11-27-1872 20 2 17
2024-11-27-1873 40 4 13
2024-11-27-1874 40 4 5
2024-11-27-1875 20 2 9
2024-11-27-1876 20 2 5
2024-11-27-1877 40 4 16
2024-11-27-1878 20 2 19
2024-11-27-1879 40 4 14
2024-11-27-1880 20 2 16
2024-11-27-1881 40 4 7
2024-11-27-1882 20 2 20
2024-11-27-1883 20 2 8
2024-11-27-1884 20 2 12
2024-11-27-1885 20 2 18
2024-11-27-1886 40 4 18
2024-11-27-1887 20 2 13
2024-11-27-1888 40 4 10
2024-11-27-1889 20 2 0
2024-11-27-1890 20 2 9
2024-11-27-1891 20 2 16
2024-11-27-1892 20 2 20
2024-11-27-1893 20 2 14
2024-11-27-1894 40 4 21
2024-11-27-1895 20 2 20
2024-11-27-1896 40 4 2
2024-11-27-1897 20 2 11
2024-11-27-1898 40 4 8
2024-11-27-1899 20 2 10
2024-11-27-1900 40 4 11
2024-11-27-1901 40 4 4
2024-11-27-1902 20 2 10
2024-11-27-1903 40 4 14
2024-11-27-1904 20 2 4
2024-11-27-1905 40 4 0
2024-11-27-1906 20 2 15
2024-11-27-1907 40 4 14
2024-11-27-1908 20 2 13
2024-11-27-1909 20 2 6
2024-11-27-1910 20 2 17
2024-11-27-1911 40 4 18
2024-11-27-1912 40 4 14
2024-11-27-1913 20 2 1
2024-11-27-1914 20 2 5
2024-11-27-1915 40 4 3
2024-11-27-1916 20 2 12
2024-11-27-1917 40 4 11
2024-11-27-1918 40 4 5
2024-11-27-1919 20 2 10
2024-11-27-1920 40 4 15
2024-11-27-1921 20 2 14
2024-11-27-1922 20 2 14
2024-11-27-1923 40 4 1
2024-11-27-1924 40 4 1
2024-11-27-1925 40 4 18
2024-11-27-1926 20 2 19
2024-11-27-1927 40 4 5
2024-11-27-1928 20 2 7
2024-11-27-1929 40 4 10
2024-11-27-1930 40 4 18
2024-11-27-1931 20 2 11
2024-11-27-1932 40 4 10
2024-11-27-1933 20 2 8
2024-11-27-1934 20 2 7
2024-11-27-1935 40 4 6
2024-11-27-1936 20 2 6
2024-11-27-1937 40 4 16
2024-11-27-1938 20 2 7
2024-11-27-1939 40 4 21
2024-11-27-1940 40 4 6
2024-11-27-1941 40 4 7
2024-11-27-1942 40 4 9
2024-11-27-1943 40 4 11
2024-11-27-1944 20 2 3
2024-11-27-1945 20 2 6
2024-11-27-1946 20 2 20
2024-11-27-1947 40 4 18
2024-11-27-1948 20 2 3
2024-11-27-1949 40 4 5
2024-11-27-1950 20 2 16
2024-11-27-1951 40 4 18
2024-11-27-1952 20 2 12
2024-11-27-1953 40 4 10
2024-11-27-1954 20 2 9
2024-11-27-1955 40 4 11
2024-11-27-1956 40 4 14
2024-11-27-1957 40 4 11
2024-11-27-1958 20 2 2
2024-11-27-1959 20 2 11
2024-11-27-1960 40 4 12
2024-11-27-1961 40 4 2
2024-11-27-1962 40 4 3
2024-11-27-1963 40 4 15
2024-11-27-1964 40 4 11
2024-11-27-1965 40 4 10
2024-11-27-1966 20 2 6
2024-11-27-1967 40 4 15
2024-11-27-1968 40 4 0
2024-11-27-1969 20 2 17
2024-11-27-1970 40 4 22
2024-11-27-1971 20 2 19
2024-11-27-1972 40 4 19
2024-11-27-1973 20 2 4
2024-11-27-1974 40 4 12
2024-11-27-1975 40 4 19
2024-11-27-1976 20 2 0
2024-11-27-1977 20 2 2
2024-11-27-1978 40 4 1
2024-11-27-1979 40 4 10
2024-11-27-1980 20 2 13
2024-11-27-1981 20 2 3
2024-11-27-1982 20 2 14
2024-11-27-1983 40 4 9
2024-11-27-1984 40 4 4
2024-11-27-1985 40 4 6
2024-11-27-1986 20 2 12
2024-11-27-1987 40 4 6
2024-11-27-1988 20 2 18
2024-11-27-1989 40 4 4
2024-11-27-1990 20 2 18
2024-11-27-1991 40 4 16
2024-11-27-1992 40 4 1
2024-11-27-1993 20 2 3
2024-11-27-1994 20 2 19
2024-11-27-1995 40 4 13
2024-11-27-1996 40 4 8
2024-11-27-1997 40 4 9
2024-11-27-1998 40 4 1
2024-11-27-1999 40 4 4
2024-11-27-2000 20 2 0
2024-11-27-2001 20 2 6
2024-11-27-2002 20 2 17
2024-11-27-2003 20 2 10
2024-11-27-2004 40 4 21
2024-11-27-2005 20 2 4
2024-11-27-2006 20 2 16
2024-11-27-2007 40 4 18
2024-11-27-2008 20 2 17
2024-11-27-2009 20 2 9
2024-11-27-2010 40 4 15
2024-11-27-2011 40 4 7
2024-11-27-2012 20 2 9
2024-11-27-2013 20 2 8
2024-11-27-2014 40 4 19
2024-11-27-2015 20 2 8
2024-11-27-2016 20 2 11
2024-11-27-2017 40 4 10
2024-11-27-2018 40 4 7
2024-11-27-2019 40 4 11
2024-11-27-2020 40 4 16
2024-11-27-2021 20 2 6
2024-11-27-2022 40 4 0
2024-11-27-2023 40 4 11
2024-11-27-2024 40 4 10
2024-11-27-2025 40 4 20
2024-11-27-2026 20 2 7
2024-11-27-2027 40 4 16
2024-11-27-2028 40 4 7
2024-11-27-2029 20 2 7
2024-11-27-2030 40 4 20
2024-11-27-2031 40 4 8
2024-11-27-2032 40 4 5
2024-11-27-2033 40 4 20
2024-11-27-2034 20 2 2
2024-11-27-2035 20 2 11
2024-11-27-2036 40 4 4
2024-11-27-2037 20 2 0
2024-11-27-2038 40 4 1
2024-11-27-2039 20 2 13
2024-11-27-2040 20 2 4
2024-11-27-2041 40 4 13
2024-11-27-2042 20 2 3
2024-11-27-2043 40 4 22
2024-11-27-2044 20 2 1
2024-11-27-2045 40 4 3
2024-11-27-2046 40 4 14
2024-11-27-2047 20 2 14
2024-11-27-2048 20 2 8
2024-11-27-2049 20 2 17
2024-11-27-2050 20 2 2
2024-11-27-2051 20 2 8
2024-11-27-2052 20 2 20
2024-11-27-2053 20 2 12
2024-11-27-2054 20 2 11
2024-11-27-2055 40 4 11
2024-11-27-2056 20 2 4
2024-11-27-2057 40 4 8
2024-11-27-2058 20 2 13
2024-11-27-2059 40 4 10
2024-11-27-2060 40 4 12
2024-11-27-2061 20 2 5
2024-11-27-2062 20 2 3
2024-11-27-2063 40 4 7
2024-11-27-2064 20 2 8
2024-11-27-2065 20 2 15
2024-11-27-2066 20 2 8
2024-11-27-2067 40 4 9
2024-11-27-2068 40 4 12
2024-11-27-2069 40 4 2
2024-11-27-2070 40 4 11
2024-11-27-2071 40 4 5
2024-11-27-2072 40 4 13
2024-11-27-2073 40 4 10
2024-11-27-2074 20 2 0
2024-11-27-2075 40 4 15
2024-11-27-2076 40 4 1
2024-11-27-2077 20 2 5
2024-11-27-2078 20 2 6
2024-11-27-2079 20 2 0
2024-11-27-2080 20 2 15
2024-11-27-2081 40 4 3
2024-11-27-2082 20 2 5
2024-11-27-2083 40 4 18
2024-11-27-2084 20 2 19
2024-11-27-2085 20 2 20
2024-11-27-2086 40 4 10
2024-11-27-2087 20 2 6
2024-11-27-2088 20 2 3
2024-11-27-2089 20 2 5
2024-11-27-2090 20 2 4
2024-11-27-2091 20 2 19
2024-11-27-2092 40 4 2
2024-11-27-2093 40 4 13
2024-11-27-2094 20 2 6
2024-11-27-2095 40 4 5
2024-11-27-2096 20 2 6
2024-11-27-2097 20 2 10
2024-11-27-2098 20 2 19
2024-11-27-2099 20 2 19
2024-11-27-2100 40 4 8
2024-11-27-2101 40 4 18
2024-11-27-2102 20 2 2
2024-11-27-2103 40 4 20
2024-11-27-2104 20 2 20
2024-11-27-2105 40 4 11
2024-11-27-2106 20 2 17
2024-11-27-2107 40 4 22
2024-11-27-2108 20 2 15
2024-11-27-2109 20 2 14
2024-11-27-2110 20 2 1
2024-11-27-2111 20 2 1
2024-11-27-2112 40 4 13
2024-11-27-2113 40 4 4
2024-11-27-2114 20 2 16
2024-11-27-2115 40 4 15
2024-11-27-2116 20 2 6
2024-11-27-2117 40 4 7
2024-11-27-2118 20 2 14
2024-11-27-2119 20 2 4
2024-11-27-2120 40 4 3
2024-11-27-2121 40 4 7
2024-11-27-2122 40 4 22
2024-11-27-2123 40 4 7
2024-11-27-2124 40 4 19
2024-11-27-2125 20 2 9
2024-11-27-2126 20 2 16
2024-11-27-2127 20 2 12
2024-11-27-2128 20 2 8
2024-11-27-2129 20 2 13
2024-11-27-2130 40 4 3
2024-11-27-2131 40 4 17
2024-11-27-2132 20 2 7
2024-11-27-2133 20 2 16
2024-11-27-2134 40 4 12
2024-11-27-2135 40 4 8
2024-11-27-2136 20 2 5
2024-11-27-2137 20 2 12
2024-11-27-2138 40 4 1
2024-11-27-2139 40 4 16
2024-11-27-2140 40 4 22
2024-11-27-2141 20 2 17
2024-11-27-2142 40 4 6
2024-11-27-2143 20 2 11
2024-11-27-2144 40 4 7
2024-11-27-2145 40 4 19
2024-11-27-2146 40 4 12
2024-11-27-2147 40 4 22
2024-11-27-2148 20 2 0
2024-11-27-2149 40 4 21
2024-11-27-2150 40 4 16
2024-11-27-2151 40 4 14
2024-11-27-2152 20 2 2
2024-11-27-2153 20 2 10
2024-11-27-2154 20 2 9
2024-11-27-2155 20 2 20
2024-11-27-2156 20 2 17
2024-11-27-2157 20 2 15
2024-11-27-2158 40 4 0
2024-11-27-2159 40 4 0
2024-11-27-2160 40 4 3
2024-11-27-2161 20 2 16
2024-11-27-2162 20 2 6
2024-11-27-2163 20 2 9
2024-11-27-2164 20 2 10
2024-11-27-2165 40 4 16
2024-11-27-2166 40 4 2
2024-11-27-2167 40 4 17
2024-11-27-2168 40 4 22
2024-11-27-2169 20 2 15
2024-11-27-2170 40 4 16
2024-11-27-2171 20 2 6
2024-11-27-2172 20 2 16
2024-11-27-2173 40 4 5
2024-11-27-2174 20 2 3
2024-11-27-2175 40 4 2
2024-11-27-2176 40 4 2
2024-11-27-2177 20 2 4
2024-11-27-2178 40 4 12
2024-11-27-2179 40 4 20
2024-11-27-2180 40 4 1
2024-11-27-2181 40 4 13
2024-11-27-2182 40 4 22
2024-11-27-2183 40 4 9
2024-11-27-2184 20 2 6
2024-11-27-2185 20 2 5
2024-11-27-2186 20 2 12
2024-11-27-2187 20 2 3
2024-11-27-2188 40 4 9
2024-11-27-2189 40 4 6
2024-11-27-2190 20 2 15
2024-11-27-2191 40 4 22
2024-11-27-2192 40 4 21
2024-11-27-2193 20 2 3
2024-11-27-2194 20 2 12
2024-11-27-2195 20 2 1
2024-11-27-2196 20 2 10
2024-11-27-2197 40 4 17
2024-11-27-2198 20 2 16
2024-11-27-2199 40 4 21
2024-11-27-2200 40 4 9
2024-11-27-2201 40 4 13
2024-11-27-2202 40 4 10
2024-11-27-2203 20 2 13
2024-11-27-2204 40 4 15
2024-11-27-2205 40 4 14
2024-11-27-2206 40 4 22
2024-11-27-2207 20 2 1
2024-11-27-2208 40 4 20
2024-11-27-2209 40 4 18
2024-11-27-2210 40 4 8
2024-11-27-2211 40 4 12
2024-11-27-2212 40 4 8
2024-11-27-2213 20 2 18
2024-11-27-2214 20 2 14
2024-11-27-2215 20 2 18
2024-11-27-2216 20 2 18
2024-11-27-2217 40 4 19
2024-11-27-2218 40 4 11
2024-11-27-2219 20 2 6
2024-11-27-2220 20 2 9
2024-11-27-2221 20 2 0
2024-11-27-2222 20 2 19
2024-11-27-2223 20 2 15
2024-11-27-2224 40 4 12
2024-11-27-2225 40 4 22
2024-11-27-2226 40 4 12
2024-11-27-2227 20 2 19
2024-11-27-2228 20 2 18
2024-11-27-2229 40 4 7
2024-11-27-2230 20 2 4
2024-11-27-2231 40 4 11
2024-11-27-2232 20 2 0
2024-11-27-2233 20 2 4
2024-11-27-2234 40 4 13
2024-11-27-2235 20 2 11
2024-11-27-2236 40 4 14
2024-11-27-2237 20 2 10
2024-11-27-2238 40 4 19
2024-11-27-2239 40 4 18
2024-11-27-2240 40 4 1
2024-11-27-2241 40 4 15
2024-11-27-2242 40 4 3
2024-11-27-2243 40 4 4
2024-11-27-2244 40 4 18
2024-11-27-2245 40 4 8
2024-11-27-2246 40 4 20
2024-11-27-2247 40 4 4
2024-11-27-2248 40 4 10
2024-11-27-2249 40 4 20
2024-11-27-2250 40 4 1
2024-11-27-2251 40 4 0
2024-11-27-2252 20 2 2
2024-11-27-2253 20 2 7
2024-11-27-2254 20 2 7
2024-11-27-2255 20 2 17
2024-11-27-2256 40 4 15
2024-11-27-2257 40 4 3
2024-11-27-2258 40 4 11
2024-11-27-2259 20 2 12
2024-11-27-2260 20 2 15
2024-11-27-2261 20 2 7
2024-11-27-2262 20 2 8
2024-11-27-2263 40 4 5
2024-11-27-2264 40 4 5
2024-11-27-2265 20 2 2
2024-11-27-2266 40 4 10
2024-11-27-2267 20 2 0
2024-11-27-2268 40 4 11
2024-11-27-2269 20 2 3
2024-11-27-2270 40 4 17
2024-11-27-2271 20 2 18
2024-11-27-2272 20 2 12
2024-11-27-2273 40 4 16
2024-11-27-2274 20 2 8
2024-11-27-2275 20 2 4
2024-11-27-2276 20 2 0
2024-11-27-2277 20 2 6
2024-11-27-2278 40 4 14
2024-11-27-2279 20 2 1
2024-11-27-2280 20 2 3
2024-11-27-2281 20 2 20
2024-11-27-2282 20 2 3
2024-11-27-2283 20 2 9
2024-11-27-2284 40 4 2
2024-11-27-2285 40 4 1
2024-11-27-2286 40 4 18
2024-11-27-2287 40 4 3
2024-11-27-2288 40 4 14
2024-11-27-2289 20 2 17
2024-11-27-2290 40 4 7
2024-11-27-2291 40 4 19
2024-11-27-2292 40 4 1
2024-11-27-2293 20 2 7
2024-11-27-2294 40 4 22
2024-11-27-2295 40 4 18
2024-11-27-2296 20 2 11
2024-11-27-2297 40 4 6
2024-11-27-2298 40 4 10
2024-11-27-2299 20 2 17
2024-11-27-2300 40 4 19
2024-11-27-2301 20 2 17
2024-11-27-2302 20 2 9
2024-11-27-2303 20 2 18
2024-11-27-2304 40 4 14
2024-11-27-2305 40 4 1
2024-11-27-2306 20 2 8
2024-11-27-2307 20 2 14
2024-11-27-2308 20 2 13
2024-11-27-2309 20 2 10
2024-11-27-2310 20 2 13
2024-11-27-2311 20 2 10
2024-11-27-2312 40 4 16
2024-11-27-2313 40 4 6
2024-11-27-2314 20 2 19
2024-11-27-2315 40 4 11
2024-11-27-2316 20 2 16
2024-11-27-2317 20 2 14
2024-11-27-2318 40 4 22
2024-11-27-2319 20 2 15
2024-11-27-2320 40 4 4
2024-11-27-2321 20 2 12
2024-11-27-2322 40 4 9
2024-11-27-2323 20 2 5
2024-11-27-2324 20 2 2
2024-11-27-2325 40 4 17
2024-11-27-2326 40 4 21
2024-11-27-2327 20 2 12
2024-11-27-2328 40 4 2
2024-11-27-2329 40 4 18
2024-11-27-2330 20 2 17
2024-11-27-2331 20 2 0
2024-11-27-2332 40 4 11
2024-11-27-2333 20 2 2
2024-11-27-2334 20 2 0
2024-11-27-2335 20 2 6
2024-11-27-2336 20 2 19
2024-11-27-2337 20 2 20
2024-11-27-2338 40 4 9
2024-11-27-2339 20 2 11
2024-11-27-2340 40 4 10
2024-11-27-2341 20 2 17
2024-11-27-2342 20 2 17
2024-11-27-2343 20 2 5
2024-11-27-2344 20 2 18
2024-11-27-2345 20 2 10
2024-11-27-2346 40 4 6
2024-11-27-2347 40 4 17
2024-11-27-2348 40 4 6
2024-11-27-2349 20 2 6
2024-11-27-2350 20 2 3
2024-11-27-2351 20 2 11
2024-11-27-2352 20 2 10
2024-11-27-2353 20 2 9
2024-11-27-2354 40 4 15
2024-11-27-2355 40 4 16
2024-11-27-2356 20 2 14
2024-11-27-2357 20 2 19
2024-11-27-2358 40 4 21
2024-11-27-2359 40 4 1
2024-11-27-2360 20 2 6
2024-11-27-2361 40 4 8
2024-11-27-2362 40 4 17
2024-11-27-2363 40 4 0
2024-11-27-2364 20 2 4
2024-11-27-2365 40 4 8
2024-11-27-2366 40 4 12
2024-11-27-2367 40 4 17
2024-11-27-2368 40 4 15
2024-11-27-2369 40 4 11
2024-11-27-2370 20 2 15
2024-11-27-2371 20 2 13
2024-11-27-2372 40 4 8
2024-11-27-2373 20 2 6
2024-11-27-2374 20 2 11
2024-11-27-2375 20 2 14
2024-11-27-2376 20 2 17
2024-11-27-2377 20 2 14
2024-11-27-2378 40 4 15
2024-11-27-2379 40 4 9
2024-11-27-2380 40 4 1
2024-11-27-2381 40 4 19
2024-11-27-2382 20 2 4
2024-11-27-2383 20 2 0
2024-11-27-2384 40 4 6
2024-11-27-2385 20 2 16
2024-11-27-2386 40 4 17
2024-11-27-2387 40 4 18
2024-11-27-2388 20 2 10
2024-11-27-2389 40 4 7
2024-11-27-2390 40 4 13
2024-11-27-2391 20 2 17
2024-11-27-2392 20 2 11
2024-11-27-2393 20 2 12
2024-11-27-2394 40 4 18
2024-11-27-2395 20 2 16
2024-11-27-2396 20 2 13
2024-11-27-2397 40 4 21
2024-11-27-2398 40 4 21
2024-11-27-2399 20 2 6
2024-11-27-2400 40 4 9
2024-11-27-2401 40 4 16
2024-11-27-2402 20 2 16
2024-11-27-2403 40 4 5
2024-11-27-2404 40 4 20
2024-11-27-2405 20 2 2
2024-11-27-2406 40 4 15
2024-11-27-2407 20 2 1
2024-11-27-2408 20 2 13
2024-11-27-2409 40 4 4
2024-11-27-2410 20 2 13
2024-11-27-2411 20 2 11
2024-11-27-2412 20 2 18
2024-11-27-2413 20 2 16
2024-11-27-2414 40 4 21
2024-11-27-2415 20 2 18
2024-11-27-2416 40 4 21
2024-11-27-2417 40 4 18
2024-11-27-2418 40 4 2
2024-11-27-2419 40 4 7
2024-11-27-2420 20 2 14
2024-11-27-2421 40 4 10
2024-11-27-2422 40 4 14
2024-11-27-2423 40 4 21
2024-11-27-2424 40 4 15
2024-11-27-2425 40 4 7
2024-11-27-2426 20 2 2
2024-11-27-2427 40 4 17
2024-11-27-2428 40 4 21
2024-11-27-2429 40 4 8
2024-11-27-2430 20 2 14
2024-11-27-2431 40 4 8
2024-11-27-2432 40 4 18
2024-11-27-2433 20 2 16
2024-11-27-2434 20 2 0
2024-11-27-2435 20 2 13
2024-11-27-2436 20 2 0
2024-11-27-2437 20 2 8
2024-11-27-2438 40 4 15
2024-11-27-2439 20 2 14
2024-11-27-2440 40 4 14
2024-11-27-2441 40 4 10
2024-11-27-2442 20 2 1
2024-11-27-2443 40 4 0
2024-11-27-2444 20 2 17
2024-11-27-2445 40 4 11
2024-11-27-2446 40 4 22
2024-11-27-2447 20 2 4
2024-11-27-2448 40 4 20
2024-11-27-2449 20 2 2
2024-11-27-2450 40 4 20
2024-11-27-2451 40 4 3
2024-11-27-2452 20 2 3
2024-11-27-2453 20 2 13
2024-11-27-2454 20 2 0
2024-11-27-2455 20 2 3
2024-11-27-2456 40 4 17
2024-11-27-2457 20 2 6
2024-11-27-2458 20 2 7
2024-11-27-2459 20 2 3
2024-11-27-2460 40 4 3
2024-11-27-2461 40 4 6
2024-11-27-2462 40 4 19
2024-11-27-2463 40 4 20
2024-11-27-2464 20 2 11
2024-11-27-2465 40 4 5
2024-11-27-2466 20 2 12
2024-11-27-2467 40 4 20
2024-11-27-2468 40 4 0
2024-11-27-2469 40 4 14
2024-11-27-2470 20 2 17
2024-11-27-2471 40 4 6
2024-11-27-2472 20 2 14
2024-11-27-2473 40 4 19
2024-11-27-2474 20 2 7
2024-11-27-2475 20 2 6
2024-11-27-2476 20 2 5
2024-11-27-2477 40 4 22
2024-11-27-2478 40 4 9
2024-11-27-2479 20 2 14
2024-11-27-2480 40 4 22
2024-11-27-2481 20 2 1
2024-11-27-2482 40 4 19
2024-11-27-2483 20 2 11
2024-11-27-2484 40 4 15
2024-11-27-2485 20 2 4
2024-11-27-2486 20 2 1
2024-11-27-2487 40 4 15
2024-11-27-2488 20 2 6
2024-11-27-2489 20 2 18
2024-11-27-2490 40 4 4
2024-11-27-2491 40 4 12
2024-11-27-2492 40 4 1
2024-11-27-2493 20 2 3
2024-11-27-2494 20 2 10
2024-11-27-2495 40 4 21
2024-11-27-2496 40 4 16
2024-11-27-2497 40 4 8
2024-11-27-2498 40 4 9
2024-11-27-2499 40 4 10
2024-11-27-2500 40 4 21
2024-11-27-2501 20 2 16
2024-11-27-2502 20 2 2
2024-11-27-2503 20 2 19
2024-11-27-2504 40 4 16
2024-11-27-2505 20 2 6
2024-11-27-2506 20 2 4
2024-11-27-2507 40 4 0
2024-11-27-2508 40 4 13
2024-11-27-2509 40 4 16
2024-11-27-2510 40 4 12
2024-11-27-2511 20 2 20
2024-11-27-2512 40 4 14
2024-11-27-2513 20 2 7
2024-11-27-2514 20 2 8
2024-11-27-2515 20 2 11
2024-11-27-2516 40 4 4
2024-11-27-2517 40 4 21
2024-11-27-2518 20 2 15
2024-11-27-2519 40 4 22
2024-11-27-2520 40 4 15
2024-11-27-2521 20 2 17
2024-11-27-2522 40 4 15
2024-11-27-2523 20 2 6
2024-11-27-2524 20 2 19
2024-11-27-2525 40 4 1
2024-11-27-2526 20 2 5
2024-11-27-2527 20 2 1
2024-11-27-2528 40 4 9
2024-11-27-2529 20 2 3
2024-11-27-2530 40 4 21
2024-11-27-2531 40 4 19
2024-11-27-2532 40 4 17
2024-11-27-2533 40 4 21
2024-11-27-2534 20 2 3
2024-11-27-2535 20 2 1
2024-11-27-2536 20 2 20
2024-11-27-2537 40 4 7
2024-11-27-2538 40 4 9
2024-11-27-2539 20 2 9
2024-11-27-2540 20 2 12
2024-11-27-2541 20 2 4
2024-11-27-2542 20 2 3
2024-11-27-2543 20 2 11
2024-11-27-2544 40 4 20
2024-11-27-2545 20 2 11
2024-11-27-2546 20 2 8
2024-11-27-2547 40 4 9
2024-11-27-2548 20 2 13
2024-11-27-2549 20 2 4
2024-11-27-2550 40 4 5
2024-11-27-2551 40 4 22
2024-11-27-2552 20 2 17
2024-11-27-2553 40 4 21
2024-11-27-2554 40 4 5
2024-11-27-2555 20 2 16
2024-11-27-2556 20 2 2
2024-11-27-2557 40 4 10
2024-11-27-2558 20 2 10
2024-11-27-2559 40 4 4
2024-11-27-2560 20 2 3
2024-11-27-2561 20 2 13
2024-11-27-2562 20 2 1
2024-11-27-2563 20 2 2
2024-11-27-2564 20 2 8
2024-11-27-2565 40 4 0
2024-11-27-2566 40 4 11
2024-11-27-2567 40 4 19
2024-11-27-2568 20 2 9
2024-11-27-2569 20 2 1
2024-11-27-2570 40 4 5
2024-11-27-2571 20 2 16
2024-11-27-2572 40 4 16
2024-11-27-2573 20 2 4
2024-11-27-2574 20 2 4
2024-11-27-2575 20 2 13
2024-11-27-2576 20 2 5
2024-11-27-2577 40 4 20
2024-11-27-2578 20 2 13
2024-11-27-2579 40 4 22
2024-11-27-2580 40 4 18
2024-11-27-2581 20 2 18
2024-11-27-2582 20 2 6
2024-11-27-2583 20 2 10
2024-11-27-2584 40 4 3
2024-11-27-2585 20 2 15
2024-11-27-2586 20 2 15
2024-11-27-2587 40 4 20
2024-11-27-2588 20 2 11
2024-11-27-2589 20 2 18
2024-11-27-2590 40 4 12
2024-11-27-2591 40 4 21
2024-11-27-2592 40 4 9
2024-11-27-2593 20 2 7
2024-11-27-2594 20 2 4
2024-11-27-2595 20 2 19
2024-11-27-2596 20 2 18
2024-11-27-2597 40 4 4
2024-11-27-2598 20 2 18
2024-11-27-2599 40 4 9
2024-11-27-2600 40 4 0
2024-11-27-2601 20 2 13
2024-11-27-2602 20 2 0
2024-11-27-2603 40 4 10
2024-11-27-2604 40 4 4
2024-11-27-2605 20 2 15
2024-11-27-2606 40 4 17
2024-11-27-2607 40 4 7
2024-11-27-2608 40 4 2
2024-11-27-2609 20 2 1
2024-11-27-2610 20 2 19
2024-11-27-2611 40 4 11
2024-11-27-2612 40 4 13
2024-11-27-2613 40 4 21
2024-11-27-2614 40 4 8
2024-11-27-2615 20 2 5
2024-11-27-2616 20 2 5
2024-11-27-2617 20 2 10
2024-11-27-2618 20 2 9
2024-11-27-2619 40 4 2
2024-11-27-2620 20 2 2
2024-11-27-2621 20 2 10
2024-11-27-2622 20 2 11
2024-11-27-2623 20 2 12
2024-11-27-2624 20 2 0
2024-11-27-2625 20 2 12
